TilID Xstart Ystart UZ  EPSG   MinLon    MaxLon   MinLat    MaxLat
23NQB 699960 200040 23N 32623 -43.2031  -42.216   0.81546   1.8089   
23NQC 699960 300000 23N 32623 -43.2025  -42.2143  1.7188    2.7128   
23NQD 699960 400020 23N 32623 -43.2014  -42.2119  2.6226    3.6173   
23NQE 699960 500040 23N 32623 -43.1999  -42.2087  3.5264    4.5217   
23NQF 699960 600000 23N 32623 -43.198   -42.2049  4.4296    5.4255   
23NQG 699960 700020 23N 32623 -43.1955  -42.2004  5.3334    6.3299   
23NQH 699960 800040 23N 32623 -43.1927  -42.1952  6.2371    7.2342   
23NQJ 699960 900000 23N 32623 -43.1893  -42.1893  7.1403    8.138    
23NRA 799980 100020 23N 32623 -42.3052  -41.3195  -0.088384 0.9039   
23NRB 799980 200040 23N 32623 -42.3049  -41.3181  0.81473   1.8078   
23NRC 799980 300000 23N 32623 -42.304   -41.3159  1.7172    2.7111   
23NRD 799980 400020 23N 32623 -42.3023  -41.3127  2.6202    3.615    
23NRE 799980 500040 23N 32623 -42.3001  -41.3086  3.5232    4.5189   
23NRF 799980 600000 23N 32623 -42.2971  -41.3035  4.4257    5.4222   
23NRG 799980 700020 23N 32623 -42.2935  -41.2976  5.3286    6.326    
23NRH 799980 800040 23N 32623 -42.2892  -41.2907  6.2316    7.2297   
23NRJ 799980 900000 23N 32623 -42.2842  -41.2828  7.1339    8.1329   
23PKK 199980 1000020 23N 32623 -47.7289  -46.7261  8.0445    9.0427   
23PKL 199980 1100040 23N 32623 -47.736   -46.7302  8.9482    9.9469   
23PKM 199980 1200000 23N 32623 -47.7439  -46.7347  9.8513    10.8506  
23PKN 199980 1300020 23N 32623 -47.7525  -46.7396  10.7549   11.7547  
23PKP 199980 1400040 23N 32623 -47.7619  -46.745   11.6584   12.6588  
23PKQ 199980 1500000 23N 32623 -47.772   -46.7509  12.5613   13.5623  
23PKR 199980 1600020 23N 32623 -47.7828  -46.7573  13.4647   14.4662  
23PKS 199980 1700040 23N 32623 -47.7945  -46.7641  14.3681   15.3701  
23PKT 199980 1800000 23N 32623 -47.8069  -46.7715  15.2708   16.2733  
23PLK 300000 1000020 23N 32623 -46.8195  -45.8186  8.0496    9.0458   
23PLL 300000 1100040 23N 32623 -46.8243  -45.8205  8.9538    9.9504   
23PLM 300000 1200000 23N 32623 -46.8296  -45.8227  9.8575    10.8544  
23PLN 300000 1300020 23N 32623 -46.8353  -45.825   10.7616   11.7588  
23PLP 300000 1400040 23N 32623 -46.8415  -45.8276  11.6657   12.6633  
23PLQ 300000 1500000 23N 32623 -46.8483  -45.8304  12.5692   13.5671  
23PLR 300000 1600020 23N 32623 -46.8555  -45.8334  13.4732   14.4713  
23PLS 300000 1700040 23N 32623 -46.8633  -45.8366  14.3771   15.3756  
23PLT 300000 1800000 23N 32623 -46.8716  -45.8401  15.2804   16.2791  
23PMK 399960 1000020 23N 32623 -45.9102  -44.9112  8.0526    9.0467   
23PML 399960 1100040 23N 32623 -45.9126  -44.911   8.9572    9.9514   
23PMM 399960 1200000 23N 32623 -45.9153  -44.9107  9.8612    10.8555  
23PMN 399960 1300020 23N 32623 -45.9181  -44.9104  10.7657   11.76    
23PMP 399960 1400040 23N 32623 -45.9213  -44.9101  11.6701   12.6645  
23PMQ 399960 1500000 23N 32623 -45.9246  -44.9098  12.574    13.5684  
23PMR 399960 1600020 23N 32623 -45.9283  -44.9094  13.4783   14.4728  
23PMS 399960 1700040 23N 32623 -45.9321  -44.9091  14.3826   15.3771  
23PMT 399960 1800000 23N 32623 -45.9363  -44.9086  15.2862   16.2808  
23PNK 499980 1000020 23N 32623 -45.0002  -44.0011  8.0524    9.0467   
23PNL 499980 1100040 23N 32623 -45.0002  -43.9985  8.9569    9.9514   
23PNM 499980 1200000 23N 32623 -45.0002  -43.9956  9.8609    10.8555  
23PNN 499980 1300020 23N 32623 -45.0002  -43.9925  10.7654   11.76    
23PNP 499980 1400040 23N 32623 -45.0002  -43.9891  11.6698   12.6645  
23PNQ 499980 1500000 23N 32623 -45.0002  -43.9854  12.5737   13.5685  
23PNR 499980 1600020 23N 32623 -45.0002  -43.9814  13.478    14.4728  
23PNS 499980 1700040 23N 32623 -45.0002  -43.9771  14.3822   15.3771  
23PNT 499980 1800000 23N 32623 -45.0002  -43.9726  15.2858   16.2808  
23PPK 600000 1000020 23N 32623 -44.0925  -43.0914  8.0492    9.0456   
23PPL 600000 1100040 23N 32623 -44.0903  -43.0863  8.9534    9.9502   
23PPM 600000 1200000 23N 32623 -44.088   -43.0808  9.857     10.8541  
23PPN 600000 1300020 23N 32623 -44.0854  -43.0748  10.7611   11.7586  
23PPP 600000 1400040 23N 32623 -44.0825  -43.0683  11.6652   12.663   
23PPQ 600000 1500000 23N 32623 -44.0794  -43.0612  12.5686   13.5667  
23PPR 600000 1600020 23N 32623 -44.0761  -43.0536  13.4725   14.471   
23PPS 600000 1700040 23N 32623 -44.0725  -43.0454  14.3764   15.3752  
23PPT 600000 1800000 23N 32623 -44.0686  -43.0367  15.2797   16.2788  
23PQK 699960 1000020 23N 32623 -43.1855  -42.1826  8.0439    9.0422   
23PQL 699960 1100040 23N 32623 -43.1813  -42.1752  8.9476    9.9464   
23PQM 699960 1200000 23N 32623 -43.1766  -42.1671  9.8506    10.85    
23PQN 699960 1300020 23N 32623 -43.1713  -42.1582  10.7541   11.7541  
23PQP 699960 1400040 23N 32623 -43.1656  -42.1485  11.6576   12.6582  
23PQQ 699960 1500000 23N 32623 -43.1595  -42.1381  12.5604   13.5616  
23PQR 699960 1600020 23N 32623 -43.1528  -42.1269  13.4637   14.4655  
23PQS 699960 1700040 23N 32623 -43.1456  -42.1149  14.367    15.3693  
23PQT 699960 1800000 23N 32623 -43.1379  -42.1021  15.2696   16.2726  
23PRK 799980 1000020 23N 32623 -42.2785  -41.274   8.0367    9.0366   
23PRL 799980 1100040 23N 32623 -42.2721  -41.2643  8.9395    9.9402   
23PRM 799980 1200000 23N 32623 -42.2651  -41.2535  9.8417    10.8433  
23PRN 799980 1300020 23N 32623 -42.2573  -41.2418  10.7444   11.7468  
23PRP 799980 1400040 23N 32623 -42.2487  -41.2291  11.647    12.6502  
23PRQ 799980 1500000 23N 32623 -42.2395  -41.2153  12.5491   13.5531  
23PRR 799980 1600020 23N 32623 -42.2294  -41.2005  13.4515   14.4564  
23PRS 799980 1700040 23N 32623 -42.2186  -41.1846  14.3539   15.3596  
23PRT 799980 1800000 23N 32623 -42.2071  -41.1677  15.2557   16.2622  
23QKA 199980 2100000 23N 32623 -47.8491  -46.7965  17.9794   18.9837  
23QKB 199980 2200020 23N 32623 -47.8649  -46.806   18.8823   19.8872  
23QKC 199980 2300040 23N 32623 -47.8816  -46.8159  19.7851   20.7905  
23QKD 199980 2400000 23N 32623 -47.8992  -46.8265  20.6872   21.6932  
23QKE 199980 2500020 23N 32623 -47.9177  -46.8376  21.5898   22.5964  
23QKF 199980 2600040 23N 32623 -47.9372  -46.8493  22.4923   23.4994  
23QKG 199980 2700000 23N 32623 -47.9577  -46.8616  23.3941   24.4018  
23QKU 199980 1900020 23N 32623 -47.8201  -46.7793  16.1739   17.1771  
23QKV 199980 2000040 23N 32623 -47.8342  -46.7877  17.077    18.0807  
23QLA 300000 2100000 23N 32623 -46.8998  -45.852   17.9909   18.9905  
23QLB 300000 2200020 23N 32623 -46.9103  -45.8565  18.8944   19.8943  
23QLC 300000 2300040 23N 32623 -46.9214  -45.8612  19.7978   20.7981  
23QLD 300000 2400000 23N 32623 -46.9332  -45.8662  20.7006   21.7011  
23QLE 300000 2500020 23N 32623 -46.9456  -45.8715  21.6038   22.6046  
23QLF 300000 2600040 23N 32623 -46.9586  -45.877   22.5069   23.5081  
23QLG 300000 2700000 23N 32623 -46.9722  -45.8829  23.4094   24.4108  
23QLU 300000 1900020 23N 32623 -46.8804  -45.8438  16.1842   17.1832  
23QLV 300000 2000040 23N 32623 -46.8898  -45.8478  17.0879   18.0872  
23QMA 399960 2100000 23N 32623 -45.9504  -44.9073  17.9978   18.9925  
23QMB 399960 2200020 23N 32623 -45.9557  -44.9068  18.9017   19.8964  
23QMC 399960 2300040 23N 32623 -45.9613  -44.9062  19.8055   20.8002  
23QMD 399960 2400000 23N 32623 -45.9671  -44.9056  20.7086   21.7034  
23QME 399960 2500020 23N 32623 -45.9733  -44.905   21.6122   22.607   
23QMF 399960 2600040 23N 32623 -45.9798  -44.9044  22.5157   23.5105  
23QMG 399960 2700000 23N 32623 -45.9867  -44.9037  23.4186   24.4134  
23QMU 399960 1900020 23N 32623 -45.9407  -44.9082  16.1904   17.185   
23QMV 399960 2000040 23N 32623 -45.9454  -44.9078  17.0944   18.089   
23QNA 499980 2100000 23N 32623 -45.0002  -43.9571  17.9974   18.9925  
23QNB 499980 2200020 23N 32623 -45.0002  -43.9513  18.9012   19.8964  
23QNC 499980 2300040 23N 32623 -45.0002  -43.9452  19.805    20.8002  
23QND 499980 2400000 23N 32623 -45.0002  -43.9387  20.7081   21.7034  
23QNE 499980 2500020 23N 32623 -45.0002  -43.9319  21.6117   22.607   
23QNF 499980 2600040 23N 32623 -45.0002  -43.9248  22.5151   23.5106  
23QNG 499980 2700000 23N 32623 -45.0002  -43.9173  23.418    24.4134  
23QNU 499980 1900020 23N 32623 -45.0002  -43.9677  16.1899   17.185   
23QNV 499980 2000040 23N 32623 -45.0002  -43.9625  17.094    18.0891  
23QPA 600000 2100000 23N 32623 -44.0554  -43.0072  17.99     18.9901  
23QPB 600000 2200020 23N 32623 -44.0505  -42.9961  18.8935   19.8939  
23QPC 600000 2300040 23N 32623 -44.0452  -42.9845  19.7968   20.7976  
23QPD 600000 2400000 23N 32623 -44.0397  -42.9721  20.6995   21.7006  
23QPE 600000 2500020 23N 32623 -44.0338  -42.9592  21.6027   22.6041  
23QPF 600000 2600040 23N 32623 -44.0277  -42.9455  22.5058   23.5075  
23QPG 600000 2700000 23N 32623 -44.0212  -42.9312  23.4082   24.4102  
23QPU 600000 1900020 23N 32623 -44.0645  -43.0275  16.1834   17.1828  
23QPV 600000 2000040 23N 32623 -44.0601  -43.0176  17.087    18.0868  
23QQA 699960 2100000 23N 32623 -43.1115  -42.0585  17.9781   18.9828  
23QQB 699960 2200020 23N 32623 -43.1016  -42.0422  18.8809   19.8862  
23QQC 699960 2300040 23N 32623 -43.0911  -42.025   19.7836   20.7895  
23QQD 699960 2400000 23N 32623 -43.0801  -42.0068  20.6857   21.6922  
23QQE 699960 2500020 23N 32623 -43.0684  -41.9877  21.5882   22.5953  
23QQF 699960 2600040 23N 32623 -43.0561  -41.9675  22.4905   23.4982  
23QQG 699960 2700000 23N 32623 -43.0431  -41.9464  23.3923   24.4006  
23QQU 699960 1900020 23N 32623 -43.1296  -42.0884  16.1727   17.1762  
23QQV 699960 2000040 23N 32623 -43.1208  -42.0739  17.0757   18.0798  
23QRA 799980 2100000 23N 32623 -42.1676  -41.1101  17.9615   18.9706  
23QRB 799980 2200020 23N 32623 -42.1528  -41.0886  18.8635   19.8734  
23QRC 799980 2300040 23N 32623 -42.1371  -41.0658  19.7653   20.7761  
23QRD 799980 2400000 23N 32623 -42.1205  -41.0418  20.6664   21.6781  
23QRE 799980 2500020 23N 32623 -42.103   -41.0166  21.568    22.5805  
23QRF 799980 2600040 23N 32623 -42.0845  -40.99    22.4695   23.4829  
23QRG 799980 2700000 23N 32623 -42.0651  -40.9621  23.3703   24.3845  
23QRU 799980 1900020 23N 32623 -42.1947  -41.1496  16.1579   17.1653  
23QRV 799980 2000040 23N 32623 -42.1816  -41.1304  17.0601   18.0683  
23RKH 199980 2800020 23N 32623 -47.9792  -46.8745  24.2963   25.3046  
23RKJ 199980 2900040 23N 32623 -48.0018  -46.8882  25.1984   26.2073  
23RKK 199980 3000000 23N 32623 -48.0255  -46.9024  26.0999   27.1094  
23RKL 199980 3100020 23N 32623 -48.0503  -46.9174  27.0017   28.0118  
23RKM 199980 3200040 23N 32623 -48.0763  -46.9331  27.9034   28.9141  
23RKN 199980 3300000 23N 32623 -48.1035  -46.9495  28.8044   29.8158  
23RKP 199980 3400020 23N 32623 -48.132   -46.9667  29.7059   30.7179  
23RKQ 199980 3500040 23N 32623 -48.1618  -46.9847  30.6072   31.6198  
23RLH 300000 2800020 23N 32623 -46.9866  -45.889   24.3123   25.314   
23RLJ 300000 2900040 23N 32623 -47.0017  -45.8955  25.2151   26.2171  
23RLK 300000 3000000 23N 32623 -47.0175  -45.9023  26.1172   27.1195  
23RLL 300000 3100020 23N 32623 -47.0341  -45.9094  27.0197   28.0224  
23RLM 300000 3200040 23N 32623 -47.0514  -45.9168  27.9221   28.9251  
23RLN 300000 3300000 23N 32623 -47.0696  -45.9246  28.8239   29.8272  
23RLP 300000 3400020 23N 32623 -47.0886  -45.9328  29.726    30.7297  
23RLQ 300000 3500040 23N 32623 -47.1085  -45.9413  30.6281   31.632   
23RMH 399960 2800020 23N 32623 -45.9939  -44.903   24.3219   25.3167  
23RMJ 399960 2900040 23N 32623 -46.0014  -44.9023  25.2251   26.2199  
23RMK 399960 3000000 23N 32623 -46.0093  -44.9015  26.1276   27.1224  
23RML 399960 3100020 23N 32623 -46.0176  -44.9007  27.0306   28.0254  
23RMM 399960 3200040 23N 32623 -46.0263  -44.8999  27.9334   28.9282  
23RMN 399960 3300000 23N 32623 -46.0354  -44.899   28.8356   29.8304  
23RMP 399960 3400020 23N 32623 -46.0449  -44.898   29.7382   30.733   
23RMQ 399960 3500040 23N 32623 -46.0549  -44.8971  30.6406   31.6355  
23RNH 499980 2800020 23N 32623 -45.0002  -43.9094  24.3212   25.3167  
23RNJ 499980 2900040 23N 32623 -45.0002  -43.9011  25.2244   26.2199  
23RNK 499980 3000000 23N 32623 -45.0002  -43.8924  26.1269   27.1225  
23RNL 499980 3100020 23N 32623 -45.0002  -43.8833  27.0298   28.0254  
23RNM 499980 3200040 23N 32623 -45.0002  -43.8738  27.9326   28.9283  
23RNN 499980 3300000 23N 32623 -45.0002  -43.8638  28.8348   29.8305  
23RNP 499980 3400020 23N 32623 -45.0002  -43.8533  29.7373   30.7331  
23RNQ 499980 3500040 23N 32623 -45.0002  -43.8424  30.6398   31.6355  
23RPH 600000 2800020 23N 32623 -44.0144  -42.9161  24.311    25.3134  
23RPJ 600000 2900040 23N 32623 -44.0072  -42.9003  25.2137   26.2164  
23RPK 600000 3000000 23N 32623 -43.9997  -42.8837  26.1158   27.1188  
23RPL 600000 3100020 23N 32623 -43.9918  -42.8663  27.0183   28.0217  
23RPM 600000 3200040 23N 32623 -43.9836  -42.8481  27.9206   28.9244  
23RPN 600000 3300000 23N 32623 -43.975   -42.8291  28.8223   29.8264  
23RPP 600000 3400020 23N 32623 -43.9659  -42.8091  29.7244   30.7289  
23RPQ 600000 3500040 23N 32623 -43.9564  -42.7883  30.6264   31.6312  
23RQH 699960 2800020 23N 32623 -43.0295  -41.9241  24.2944   25.3034  
23RQJ 699960 2900040 23N 32623 -43.0152  -41.9008  25.1964   26.206   
23RQK 699960 3000000 23N 32623 -43.0002  -41.8764  26.0978   27.108   
23RQL 699960 3100020 23N 32623 -42.9845  -41.8508  26.9996   28.0104  
23RQM 699960 3200040 23N 32623 -42.968   -41.8239  27.9012   28.9127  
23RQN 699960 3300000 23N 32623 -42.9507  -41.7958  28.8021   29.8143  
23RQP 699960 3400020 23N 32623 -42.9326  -41.7664  29.7035   30.7163  
23RQQ 699960 3500040 23N 32623 -42.9137  -41.7357  30.6047   31.6181  
23RRH 799980 2800020 23N 32623 -42.0447  -40.9327  24.2715   25.2866  
23RRJ 799980 2900040 23N 32623 -42.0233  -40.9019  25.1725   26.1886  
23SKA 199980 4100040 23N 32623 -48.3713  -47.1114  36.0105   37.0273  
23SKB 199980 4200000 23N 32623 -48.412   -47.136   36.9101   37.9277  
23SKC 199980 4300020 23N 32623 -48.4545  -47.1618  37.8101   38.8284  
23SKD 199980 4400040 23N 32623 -48.499   -47.1887  38.7099   39.729   
23SKR 199980 3600000 23N 32623 -48.193   -47.0035  31.5077   32.521   
23SKS 199980 3700020 23N 32623 -48.2255  -47.0232  32.4087   33.4227  
23SKT 199980 3800040 23N 32623 -48.2596  -47.0438  33.3095   34.3242  
23SKU 199980 3900000 23N 32623 -48.2952  -47.0654  34.2097   35.225   
23SKV 199980 4000020 23N 32623 -48.3324  -47.0879  35.1102   36.1262  
23SLA 300000 4100040 23N 32623 -47.2484  -46.0015  36.0362   37.0422  
23SLB 300000 4200000 23N 32623 -47.2755  -46.0131  36.9366   37.9431  
23SLC 300000 4300020 23N 32623 -47.3039  -46.0253  37.8375   38.8444  
23SLD 300000 4400040 23N 32623 -47.3336  -46.0381  38.7382   39.7455  
23SLR 300000 3600000 23N 32623 -47.1293  -45.9502  31.5294   32.5337  
23SLS 300000 3700020 23N 32623 -47.151   -45.9596  32.4312   33.4358  
23SLT 300000 3800040 23N 32623 -47.1738  -45.9694  33.3328   34.3377  
23SLU 300000 3900000 23N 32623 -47.1975  -45.9796  34.2337   35.239   
23SLV 300000 4000020 23N 32623 -47.2224  -45.9903  35.135    36.1407  
23SMA 399960 4100040 23N 32623 -46.1249  -44.8902  36.0516   37.0465  
23SMB 399960 4200000 23N 32623 -46.1385  -44.8889  36.9526   37.9475  
23SMC 399960 4300020 23N 32623 -46.1528  -44.8875  37.854    38.8489  
23SMD 399960 4400040 23N 32623 -46.1676  -44.8861  38.7552   39.7502  
23SMR 399960 3600000 23N 32623 -46.0653  -44.8961  31.5424   32.5373  
23SMS 399960 3700020 23N 32623 -46.0762  -44.895   32.4446   33.4395  
23SMT 399960 3800040 23N 32623 -46.0876  -44.8939  33.3467   34.3416  
23SMU 399960 3900000 23N 32623 -46.0995  -44.8927  34.2481   35.243   
23SMV 399960 4000020 23N 32623 -46.1119  -44.8915  35.1499   36.1448  
23SNA 499980 4100040 23N 32623 -45.0002  -43.7656  36.0505   37.0466  
23SNB 499980 4200000 23N 32623 -45.0002  -43.7506  36.9515   37.9476  
23SNC 499980 4300020 23N 32623 -45.0002  -43.735   37.8528   38.849   
23SND 499980 4400040 23N 32623 -45.0002  -43.7187  38.754    39.7503  
23SNR 499980 3600000 23N 32623 -45.0002  -43.831   31.5415   32.5374  
23SNS 499980 3700020 23N 32623 -45.0002  -43.819   32.4437   33.4396  
23SNT 499980 3800040 23N 32623 -45.0002  -43.8065  33.3458   34.3417  
23SNU 499980 3900000 23N 32623 -45.0002  -43.7935  34.2471   35.2431  
23SNV 499980 4000020 23N 32623 -45.0002  -43.7798  35.1489   36.1449  
23SPA 600000 4100040 23N 32623 -43.8898  -42.6415  36.0341   37.0413  
23SPB 600000 4200000 23N 32623 -43.8768  -42.6131  36.9345   37.9421  
23SPC 600000 4300020 23N 32623 -43.8633  -42.5833  37.8353   38.8433  
23SPD 600000 4400040 23N 32623 -43.8491  -42.5521  38.7359   39.7444  
23SPR 600000 3600000 23N 32623 -43.9465  -42.7664  31.5277   32.5328  
23SPS 600000 3700020 23N 32623 -43.9362  -42.7436  32.4294   33.4349  
23SPT 600000 3800040 23N 32623 -43.9253  -42.7198  33.3309   34.3368  
23SPU 600000 3900000 23N 32623 -43.914   -42.6949  34.2318   35.2381  
23SPV 600000 4000020 23N 32623 -43.9021  -42.6688  35.133    36.1397  
23SQA 699960 4100040 23N 32623 -42.7805  -41.5194  36.0075   37.0253  
23SQB 699960 4200000 23N 32623 -42.7547  -41.4774  36.907    37.9256  
23SQC 699960 4300020 23N 32623 -42.7276  -41.4335  37.8069   38.8263  
23SQD 699960 4400040 23N 32623 -42.6994  -41.3876  38.7066   39.7268  
23SQR 699960 3600000 23N 32623 -42.8939  -41.7035  31.5052   32.5193  
23SQS 699960 3700020 23N 32623 -42.8732  -41.6699  32.4061   33.4209  
23SQT 699960 3800040 23N 32623 -42.8516  -41.6347  33.3068   34.3224  
23SQU 699960 3900000 23N 32623 -42.8289  -41.598   34.2068   35.2231  
23SQV 699960 4000020 23N 32623 -42.8053  -41.5596  35.1072   36.1243  
23TKE 199980 4500000 23N 32623 -48.5455  -47.2168  39.609    40.6289  
23TKF 199980 4600020 23N 32623 -48.5941  -47.2462  40.5085   41.5292  
23TKG 199980 4700040 23N 32623 -48.645   -47.277   41.4077   42.4294  
23TLE 300000 4500000 23N 32623 -47.3647  -46.0514  39.6382   40.6459  
23TLF 300000 4600020 23N 32623 -47.3972  -46.0654  40.5386   41.5468  
23TLG 300000 4700040 23N 32623 -47.4312  -46.08    41.4388   42.4474  
23TLH 300000 4800000 23N 32623 -47.4668  -46.0953  42.3384   43.3474  
23TLJ 300000 4900020 23N 32623 -47.5041  -46.1113  43.2383   44.2478  
23TLK 300000 5000040 23N 32623 -47.5431  -46.1281  44.138    45.1481  
23TLL 300000 5100000 23N 32623 -47.5841  -46.1456  45.037    46.0476  
23TLM 300000 5200020 23N 32623 -47.627   -46.164   45.9364   46.9476  
23TLN 300000 5300040 23N 32623 -47.6721  -46.1834  46.8356   47.8474  
23TME 399960 4500000 23N 32623 -46.1832  -44.8846  39.6558   40.6508  
23TMF 399960 4600020 23N 32623 -46.1994  -44.883   40.5567   41.5518  
23TMG 399960 4700040 23N 32623 -46.2165  -44.8813  41.4575   42.4526  
23TMH 399960 4800000 23N 32623 -46.2343  -44.8796  42.3576   43.3528  
23TMJ 399960 4900020 23N 32623 -46.253   -44.8777  43.2582   44.2534  
23TMK 399960 5000040 23N 32623 -46.2725  -44.8758  44.1585   45.1538  
23TML 399960 5100000 23N 32623 -46.293   -44.8738  45.0582   46.0535  
23TMM 399960 5200020 23N 32623 -46.3146  -44.8717  45.9583   46.9536  
23TMN 399960 5300040 23N 32623 -46.3371  -44.8695  46.8582   47.8536  
23TNE 499980 4500000 23N 32623 -45.0002  -43.7017  39.6546   40.6509  
23TNF 499980 4600020 23N 32623 -45.0002  -43.6838  40.5555   41.5518  
23TNG 499980 4700040 23N 32623 -45.0002  -43.6651  41.4562   42.4527  
23TNH 499980 4800000 23N 32623 -45.0002  -43.6456  42.3563   43.3529  
23TNJ 499980 4900020 23N 32623 -45.0003  -43.6251  43.2568   44.2534  
23TNK 499980 5000040 23N 32623 -45.0003  -43.6036  44.1571   45.1538  
23TNL 499980 5100000 23N 32623 -45.0003  -43.5811  45.0567   46.0536  
23TNM 499980 5200020 23N 32623 -45.0003  -43.5575  45.9568   46.9537  
23TNN 499980 5300040 23N 32623 -45.0003  -43.5327  46.8566   47.8537  
23TPE 600000 4500000 23N 32623 -43.8343  -42.5196  39.6359   40.6448  
23TPF 600000 4600020 23N 32623 -43.8189  -42.4855  40.5362   41.5456  
23TPG 600000 4700040 23N 32623 -43.8027  -42.4498  41.4363   42.4462  
23TPH 600000 4800000 23N 32623 -43.7857  -42.4125  42.3358   43.3462  
23TPJ 600000 4900020 23N 32623 -43.768   -42.3734  43.2356   44.2466  
23TPK 600000 5000040 23N 32623 -43.7494  -42.3324  44.1353   45.1468  
23TPL 600000 5100000 23N 32623 -43.7299  -42.2895  45.0342   46.0463  
23TPM 600000 5200020 23N 32623 -43.7095  -42.2444  45.9335   46.9462  
23TPN 600000 5300040 23N 32623 -43.6881  -42.1972  46.8326   47.8459  
23TQE 699960 4500000 23N 32623 -42.6698  -41.3397  39.6055   40.6266  
23TQF 699960 4600020 23N 32623 -42.6389  -41.2894  40.5049   41.5269  
23TQG 699960 4700040 23N 32623 -42.6065  -41.2369  41.404    42.4269  
23TQH 699960 4800000 23N 32623 -42.5727  -41.1819  42.3025   43.3263  
23TQJ 699960 4900020 23N 32623 -42.5373  -41.1243  43.2012   44.226   
23TQK 699960 5000040 23N 32623 -42.5002  -41.0639  44.0998   45.1255  
23TQL 699960 5100000 23N 32623 -42.4613  -41.0007  44.9976   46.0244  
23TQM 699960 5200020 23N 32623 -42.4205  -40.9343  45.8957   46.9236  
23TQN 699960 5300040 23N 32623 -42.3778  -40.8647  46.7937   47.8226  
23ULA 300000 6100020 23N 32623 -48.1276  -46.3778  54.0214   55.0388  
23ULB 300000 6200040 23N 32623 -48.1995  -46.4084  54.919    55.9373  
23ULP 300000 5400000 23N 32623 -47.7194  -46.2036  47.7342   48.7465  
23ULQ 300000 5500020 23N 32623 -47.7691  -46.2249  48.633    49.646   
23ULR 300000 5600040 23N 32623 -47.8213  -46.2472  49.5317   50.5453  
23ULS 300000 5700000 23N 32623 -47.8763  -46.2707  50.4297   51.444   
23ULT 300000 5800020 23N 32623 -47.9342  -46.2954  51.3281   52.3431  
23ULU 300000 5900040 23N 32623 -47.9952  -46.3215  52.2262   53.242   
23ULV 300000 6000000 23N 32623 -48.0596  -46.3489  53.1236   54.1402  
23UMA 399960 6100020 23N 32623 -46.5654  -44.8472  54.0505   55.0469  
